id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,home_id,home_team,home_conference,home_division,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes,home_post_win_prob
401413260,2022,5,regular,2022-10-01T19:00:00.000Z,false,false,true,,1930,304,Idaho State,Big Sky,fcs,20,3,3,0,14,,,149,Montana,Big Sky,fcs,28,0,21,7,0,,,,,,,
401433118,2022,5,regular,2022-10-01T19:00:00.000Z,false,false,true,,6033,2842,UVA-Wise,South Atlantic,ii,,,,,,,,2331,Lenoir-Rhyne,South Atlantic,ii,,,,,,,,,,,,
401420833,2022,5,regular,2022-10-01T19:00:00.000Z,false,false,true,,5237,2571,South Dakota State,MVFC,fcs,34,10,7,3,14,,,2710,Western Illinois,MVFC,fcs,10,0,3,0,7,0.053574853746629625,,,1.4191334215,,,0.9464251462533704
401431268,2022,5,regular,2022-10-01T19:00:00.000Z,false,false,true,,6084,2919,Monmouth (IL),Midwest,iii,,,,,,,,268,Lawrence,Midwest,iii,,,,,,,,,,,,
401431844,2022,5,regular,2022-10-01T19:00:00.000Z,false,false,true,,3957,2695,West Alabama,Gulf South,ii,37,10,3,14,10,,,2560,Shorter,Gulf South,ii,14,7,0,0,7,,,,,,,
401444111,2022,5,regular,2022-10-01T19:00:00.000Z,false,false,true,,4763,2823,Northwestern Oklahoma State,Great American,ii,7,0,0,7,0,,,2888,Ouachita Baptist,Great American,ii,48,7,21,7,13,,,,,,,
401433081,2022,5,regular,2022-10-01T19:00:00.000Z,false,false,true,,5880,2123,Chadron State,Rocky Mountain,ii,9,3,6,0,0,,,2146,Colorado Mines,Rocky Mountain,ii,45,0,24,14,7,,,,,,,
401431948,2022,5,regular,2022-10-01T19:00:00.000Z,false,false,true,,6067,90,Pittsburg State,Mid America,ii,38,14,14,3,7,,,2403,Missouri Southern State,Mid America,ii,9,0,3,3,3,,,,,,,
401431452,2022,5,regular,2022-10-01T19:00:00.000Z,false,false,true,,5885,2264,Harding,Great American,ii,,,,,,,,319,Oklahoma Baptist,Great American,ii,,,,,,,,,,,,
401430742,2022,5,regular,2022-10-01T19:00:00.000Z,false,false,true,,6073,2927,Southwestern Oklahoma,Great American,ii,,,,,,,,2028,Arkansas-Monticello,Great American,ii,,,,,,,,,,,,
401430732,2022,5,regular,2022-10-01T19:00:00.000Z,false,false,true,,5870,2033,Arkansas Tech,Great American,ii,48,7,21,3,17,,,200,Southern Nazarene,Great American,ii,35,14,14,7,0,,,,,,,
401431460,2022,5,regular,2022-10-01T19:00:00.000Z,false,false,true,,5113,2271,Henderson State,Great American,ii,31,10,0,7,14,,,199,Southeastern Oklahoma,Great American,ii,23,7,6,0,10,,,,,,,
401403902,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,3887,8,Arkansas,SEC,fbs,26,0,7,16,3,1663,1628,333,Alabama,SEC,fbs,49,14,14,0,21,0.9170928789305773,2185,2220,1.9700327166,,,0.08290712106942265
401422979,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,3676,2083,Bucknell,Patriot,fcs,14,0,6,0,8,,,322,Lafayette,Patriot,fcs,24,0,10,7,7,0.9870212706392851,,,4.3951633088,,,0.012978729360714831
401431481,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,5891,2568,Southern Arkansas,Great American,ii,,,,,,,,2191,East Central,Great American,ii,,,,,,,,,,,,
401404151,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,false,,3892,41,Connecticut,FBS Independents,fbs,19,3,3,6,7,999,1021,278,Fresno State,Mountain West,fbs,14,0,7,7,0,0.027960778135438735,1517,1495,5.3097776208,,,0.9720392218645613
401411127,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,3697,52,Florida State,ACC,fbs,21,7,0,6,8,1577,1557,154,Wake Forest,ACC,fbs,31,7,14,7,3,0.7567485321991865,1666,1686,4.5787459540,,,0.24325146780081347
401416609,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,3768,2006,Akron,Mid-American,fbs,28,7,7,7,7,960,961,189,Bowling Green,Mid-American,fbs,31,10,14,0,7,0.9267405451802961,1155,1154,6.6632783409,,,0.07325945481970383
401405103,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,3665,120,Maryland,Big Ten,fbs,27,14,7,3,3,1620,1645,127,Michigan State,Big Ten,fbs,13,7,6,0,0,0.02830684651867077,1607,1582,4.0681115537,,,0.9716931534813292
401404084,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,3833,2305,Kansas,Big 12,fbs,14,0,14,0,0,1349,1365,66,Iowa State,Big 12,fbs,11,0,8,3,0,0.06485247737516397,1790,1774,6.8532744635,,,0.935147522624836
401420870,2022,5,regular,2022-10-01T19:30:00.000Z,false,true,true,,3891,2534,Sam Houston State,Western Athletic,fcs,17,0,7,3,7,,,2617,Stephen F. Austin,Western Athletic,fcs,16,3,10,3,0,0.9521121022430993,,,8.9376531844,,,0.04788789775690068
401424430,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,3695,48,Delaware,CAA,fcs,24,0,14,7,3,,,119,Towson,CAA,fcs,10,0,3,0,7,0.014186945120473804,,,2.0798262088,,,0.9858130548795262
401405104,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,3861,194,Ohio State,Big Ten,fbs,49,14,14,14,7,2132,2187,164,Rutgers,Big Ten,fbs,10,7,0,3,0,0.00221574177327033,1347,1292,2.9050293707,,,0.9977842582267297
401422973,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,3704,2717,Western Carolina,Southern,fcs,38,14,7,10,7,,,2678,VMI,Southern,fcs,17,7,3,0,7,0.03460886388363227,,,4.6751163565,,,0.9653911361163677
401411128,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,3787,153,North Carolina,ACC,fbs,41,7,17,17,0,1559,1627,259,Virginia Tech,ACC,fbs,10,3,7,0,0,0.0014723826820551844,1388,1320,2.8024451577,,,0.9985276173179448
401416610,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,3965,2084,Buffalo,Mid-American,fbs,24,7,7,3,7,1397,1402,193,Miami (OH),Mid-American,fbs,20,7,3,10,0,0.07474765028064645,1457,1452,9.6235607868,,,0.9252523497193536
401416607,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,3739,2649,Toledo,Mid-American,fbs,38,3,28,0,7,1473,1518,2117,Central Michigan,Mid-American,fbs,17,3,0,8,6,0.0014497415539341807,1464,1419,3.2021495199,,,0.9985502584460658
401426339,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,false,,3775,276,Marshall,Sun Belt,fbs,28,7,7,7,7,1549,1549,2241,Gardner-Webb,Big South,fcs,7,7,0,0,0,0.0037588817584621737,,,1.7580932710,,,0.9962411182415378
401424367,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,3788,2619,Stony Brook,CAA,fcs,10,10,0,0,0,,,2729,William & Mary,CAA,fcs,27,3,3,7,14,0.9939066350613156,,,5.9508810398,,,0.006093364938684429
401421140,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,false,,3792,2026,Appalachian State,Sun Belt,fbs,49,14,21,7,7,1633,1633,2643,The Citadel,Southern,fcs,0,0,0,0,0,0.00107088321449067,,,1.0613867287,,,0.9989291167855093
401404083,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,4727,239,Baylor,Big 12,fbs,25,3,0,22,0,1752,1727,197,Oklahoma State,Big 12,fbs,36,7,9,17,3,0.77535385136474,1805,1830,5.1608822414,,,0.22464614863526006
401416611,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,3696,2309,Kent State,Mid-American,fbs,31,7,0,3,14,1305,1312,195,Ohio,Mid-American,fbs,24,0,10,7,7,0.006322654081889811,1273,1266,8.7503940758,,,0.9936773459181102
401405105,2022,5,regular,2022-10-01T19:30:00.000Z,false,false,true,,3632,213,Penn State,Big Ten,fbs,17,7,7,0,3,1817,1815,77,Northwestern,Big Ten,fbs,7,0,0,7,0,0.004111426490692627,1355,1357,2.3293545873,,,0.9958885735093074
401426575,2022,5,regular,2022-10-01T20:00:00.000Z,false,false,true,,3825,249,North Texas,Conference USA,fbs,45,7,21,14,3,1272,1313,2226,Florida Atlantic,Conference USA,fbs,28,7,14,0,7,0.014240343270016997,1425,1384,5.2624020285,,,0.985759656729983
401432364,2022,5,regular,2022-10-01T20:00:00.000Z,false,false,true,,5881,2805,Clark Atlanta,SIAC,ii,,,,,,,,2657,Tuskegee,SIAC,ii,,,,,,,,,,,,
401462216,2022,5,regular,2022-10-01T20:00:00.000Z,false,false,false,,3882,2320,Lamar,Southland,fcs,34,0,7,7,20,,,2277,Houston Christian,Southland,fcs,37,0,24,13,0,0.3645105642087241,,,4.6541770162,,,0.6354894357912759
401432825,2022,5,regular,2022-10-01T20:00:00.000Z,false,false,true,,5909,2318,La Verne,So. Cal.,iii,,,,,,,,17,Claremont,So. Cal.,iii,,,,,,,,,,,,
401432657,2022,5,regular,2022-10-01T20:00:00.000Z,false,false,true,,5920,2333,Lewis & Clark,Northwest,iii,,,,,,,,2721,Whitworth,Northwest,iii,,,,,,,,,,,,
401403906,2022,5,regular,2022-10-01T20:00:00.000Z,false,false,true,,3693,344,Mississippi State,SEC,fbs,42,0,14,7,21,1617,1658,245,Texas A&M,SEC,fbs,24,0,0,10,14,0.004615241395953262,1708,1667,4.7811050384,,,0.9953847586040467
401438652,2022,5,regular,2022-10-01T20:00:00.000Z,false,false,true,,5808,18,Bridgewater State,MSCAC,iii,,,,,,,,114,Fitchburg State,MSCAC,iii,,,,,,,,,,,,
401431823,2022,5,regular,2022-10-01T20:00:00.000Z,false,false,true,,3731,2838,Tiffin,Great Midwest Athletic,ii,,,,,,,,437,Lake Erie College,Great Midwest Athletic,ii,,,,,,,,,,,,
401433100,2022,5,regular,2022-10-01T20:00:00.000Z,false,false,true,,4852,2570,Colorado State-Pueblo,Rocky Mountain,ii,,,,,,,,2237,Fort Lewis,Rocky Mountain,ii,,,,,,,,,,,,
401435171,2022,5,regular,2022-10-01T20:00:00.000Z,false,false,true,,6153,205,Pacific (OR),Northwest,iii,35,14,7,14,0,,,2930,Willamette,Northwest,iii,0,0,0,0,0,,,,,,,
401421096,2022,5,regular,2022-10-01T20:00:00.000Z,false,false,true,,716,301,San Diego,Pioneer,fcs,0,,,,,,,56,Stetson,Pioneer,fcs,0,,,,,,,,,,,
401431614,2022,5,regular,2022-10-01T20:05:00.000Z,false,false,false,,5783,2848,Western Oregon,Lone Star,ii,,,,,,,,2025,Angelo State,Lone Star,ii,,,,,,,,,,,,
401432648,2022,5,regular,2022-10-01T20:30:00.000Z,false,false,true,,5119,203,Linfield,Northwest,iii,,,,,,,,2508,Puget Sound,Northwest,iii,,,,,,,,,,,,
401443325,2022,5,regular,2022-10-01T20:30:00.000Z,false,false,true,,5803,2062,Bethany (WV),Presidents',iii,,,,,,,,2644,Thiel College,Presidents',iii,,,,,,,,,,,,
401462218,2022,5,regular,2022-10-01T20:30:00.000Z,false,false,true,,3963,2466,Northwestern State,Southland,fcs,36,0,14,7,15,,,2447,Nicholls,Southland,fcs,33,7,17,3,6,0.6080376023967536,,,7.4418405957,,,0.39196239760324636
401418633,2022,5,regular,2022-10-01T21:00:00.000Z,false,false,true,,3711,2110,Central Arkansas,Atlantic Sun,fcs,49,7,0,21,21,,,2046,Austin Peay,Atlantic Sun,fcs,20,0,6,7,7,0.0011210379081093569,,,4.4993364257,,,0.9988789620918906
401426341,2022,5,regular,2022-10-01T21:00:00.000Z,false,false,true,,3666,309,Louisiana,Sun Belt,fbs,17,7,0,0,10,1648,1635,6,South Alabama,Sun Belt,fbs,20,0,7,3,10,0.9555575783592312,1450,1463,5.9674950836,,,0.04444242164076881
401432521,2022,5,regular,2022-10-01T21:00:00.000Z,false,false,true,,5996,241,McMurry,American Southwest,iii,,,,,,,,2810,Hardin-Simmons,American Southwest,iii,,,,,,,,,,,,
401411130,2022,5,regular,2022-10-01T21:00:00.000Z,false,false,false,,1964,183,Syracuse,ACC,fbs,59,21,28,7,3,1539,1539,2681,Wagner,NEC,fcs,0,0,0,0,0,0.0010286336987169742,,,1.0081146280,,,0.998971366301283
401432665,2022,5,regular,2022-10-01T21:00:00.000Z,false,false,true,,5931,317,Marietta,Ohio,iii,,,,,,,,188,Baldwin-Wallace,Ohio,iii,,,,,,,,,,,,
401415172,2022,5,regular,2022-10-01T21:00:00.000Z,false,false,true,,4765,2502,Portland State,Big Sky,fcs,35,14,14,0,7,,,2464,Northern Arizona,Big Sky,fcs,27,7,0,0,20,0.006390700251215353,,,3.6185930877,,,0.9936092997487846
401460498,2022,5,regular,2022-10-01T21:00:00.000Z,false,false,true,,5638,293,Castleton State College,ECFC,iii,,,,,,,,110438,Dean College,ECFC,iii,,,,,,,,,,,,
401431976,2022,5,regular,2022-10-01T21:00:00.000Z,false,false,true,,6034,2687,Washburn,Mid America,ii,35,0,7,7,21,,,2214,Emporia State,Mid America,ii,42,7,7,21,7,,,,,,,
401431835,2022,5,regular,2022-10-01T21:00:00.000Z,false,true,true,,6036,110242,West Florida,Gulf South,ii,,,,,,,,2822,North Greenville,Gulf South,ii,,,,,,,,,,,,
401418838,2022,5,regular,2022-10-01T21:00:00.000Z,false,false,true,,3967,2460,Northern Iowa,MVFC,fcs,20,7,3,7,3,,,282,Indiana State,MVFC,fcs,14,0,3,3,8,0.15276867338051092,,,3.4222233707,,,0.8472313266194891
401404004,2022,5,regular,2022-10-01T21:30:00.000Z,false,false,true,,3820,265,Washington State,Pac-12,fbs,28,0,7,7,14,1641,1676,25,California,Pac-12,fbs,9,0,3,0,6,0.0219779998644255,1536,1501,5.1716079008,,,0.9780220001355745
401439520,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,true,,6126,2781,Brockport State (NY),Empire 8,iii,,,,,,,,374,St. John Fisher,Empire 8,iii,,,,,,,,,,,,
401416612,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,false,,3980,2711,Western Michigan,Mid-American,fbs,44,21,7,3,13,1377,1377,160,New Hampshire,CAA,fcs,7,0,7,0,0,0.0035879267499763223,,,2.0509367017,,,0.9964120732500237
401424949,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,true,,3650,50,Florida A&M,SWAC,fcs,34,7,7,10,10,,,2400,Mississippi Valley State,SWAC,fcs,7,7,0,0,0,0.06932352461520586,,,3.0285209905,,,0.9306764753847941
401404161,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,false,,3918,295,Old Dominion,Sun Belt,fbs,24,14,3,7,0,1363,1337,2335,Liberty,FBS Independents,fbs,38,14,7,10,7,0.8806505952101391,1570,1596,4.6502159291,,,0.11934940478986089
401432967,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,true,,6072,2587,Southwest Minnesota State,Northern Sun,ii,,,,,,,,389,Upper Iowa,Northern Sun,ii,,,,,,,,,,,,
401432094,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,true,,4421,2017,Alderson-Broaddus,Mountain East,ii,3,0,3,0,0,,,2707,WV State,Mountain East,ii,30,0,9,14,7,,,,,,,
401432334,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,true,,6217,2019,Allen,SIAC,ii,32,13,0,7,12,,,2119,Central State,SIAC,ii,35,0,14,7,14,,,,,,,
401426573,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,true,,4418,2429,Charlotte,Conference USA,fbs,35,7,0,14,14,1106,1101,2638,UTEP,Conference USA,fbs,41,7,17,10,7,0.9959213441112125,1322,1327,3.7137383757,,,0.004078655888787531
401432980,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,true,,4435,2071,Bloomsburg,Pennsylvania State Athletic,ii,,,,,,,,223,West Chester,Pennsylvania State Athletic,ii,,,,,,,,,,,,
401415188,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,false,,3824,227,Rhode Island,CAA,fcs,38,17,21,0,0,,,225,Brown,Ivy,fcs,10,3,0,0,7,0.0010619949840802168,,,1.5423886070,,,0.9989380050159198
401428383,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,false,,3613,2169,Delaware State,MEAC,fcs,14,7,0,7,0,,,2523,Robert Morris,Big South,fcs,9,3,0,0,6,0.10550321959784026,,,9.3225956181,,,0.8944967804021597
401431568,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,true,,3600,131,Wayne State (MI),GLIAC,ii,,,,,,,,128,Northern Michigan,GLIAC,ii,,,,,,,,,,,,
401431865,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,true,,5888,2698,West Georgia,Gulf South,ii,38,14,7,7,10,,,2401,Mississippi College,Gulf South,ii,39,3,7,13,16,,,,,,,
401431492,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,true,,6040,2292,Indianapolis,Great Lakes,ii,,,,,,,,2586,Southwest Baptist,Great Lakes,ii,,,,,,,,,,,,
401433110,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,false,,7075,122666,Barton College,South Atlantic,ii,,,,,,,,2839,Tusculum,South Atlantic,ii,,,,,,,,,,,,
401430673,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,true,,3904,330,Virginia State,CIAA,ii,,,,,,,,2551,Shaw,CIAA,ii,,,,,,,,,,,,
401418638,2022,5,regular,2022-10-01T22:00:00.000Z,false,false,false,,3908,2198,Eastern Kentucky,Atlantic Sun,fcs,35,7,14,7,7,,,253,Southern Utah,Western Athletic,fcs,28,0,14,7,7,0.07258883607128974,,,5.2428323927,,,0.9274111639287103
401431581,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,5263,2316,Kentucky Wesleyan,Great Midwest Athletic,ii,,,,,,,,2273,Hillsdale,Great Midwest Athletic,ii,,,,,,,,,,,,
401431018,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,5838,2194,East Texas Baptist,American Southwest,iii,,,,,,,,2588,Southwestern University,American Southwest,iii,,,,,,,,,,,,
401415627,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,3674,202,Tulsa,American Athletic,fbs,21,7,7,7,0,1502,1491,2132,Cincinnati,American Athletic,fbs,31,14,10,7,0,0.9980330078524999,1801,1812,4.0593364723,,,0.0019669921475000615
401423451,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,3631,2640,Texas Southern,SWAC,fcs,13,7,0,6,0,,,2011,Alabama State,SWAC,fcs,16,0,3,3,10,0.9544816250297025,,,4.7128773327,,,0.0455183749702975
401431535,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,3811,125,Grand Valley State,GLIAC,ii,29,6,10,6,7,,,129,Saginaw Valley,GLIAC,ii,10,7,0,3,0,,,,,,,
401423926,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,3599,2582,Southern,SWAC,fcs,59,7,35,14,3,,,2029,Arkansas-Pine Bluff,SWAC,fcs,3,3,0,0,0,0.0011933515662964078,,,2.0079297832,,,0.9988066484337036
401425419,2022,5,regular,2022-10-01T23:00:00.000Z,false,true,true,,499,2755,Grambling,SWAC,fcs,14,0,0,14,0,,,2504,Prairie View,SWAC,fcs,34,7,20,0,7,0.8455456881640423,,,1.7800443992,,,0.15445431183595767
401421123,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,false,,3944,2545,Southeastern Louisiana,Southland,fcs,48,7,10,3,28,,,93,Murray State,OVC,fcs,14,0,7,7,0,0.5112922531630617,,,1.5771583192,,,0.48870774683693824
401432752,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,5814,2102,Carnegie Mellon,Presidents',iii,0,,,,,,,2849,Westminster PA,Presidents',iii,0,,,,,,,,,,,
401431087,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,980,3071,North Central,CCIW,iii,33,14,6,0,13,,,396,Wheaton College (Ill),CCIW,iii,0,0,0,6,14,,,,,,,
401435487,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,3603,2448,North Carolina A&T,Big South,fcs,24,14,0,3,7,,,2803,Bryant,Big South,fcs,13,0,3,10,0,0.00913347166311329,,,5.7979878342,,,0.9908665283368867
401431826,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,5935,2170,Delta State,Gulf South,ii,70,14,28,21,7,,,2673,Valdosta State,Gulf South,ii,31,3,14,0,14,,,,,,,
401432898,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,5900,2744,UW-Stout,Wisconsin,iii,,,,,,,,2738,Wisconsin-Eau Claire,Wisconsin,iii,,,,,,,,,,,,
401432796,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,3871,3,Birmingham-Southern,Southern Athletic,iii,24,10,0,7,7,,,2757,Berry College,Southern Athletic,iii,10,0,10,0,0,,,,,,,
401462217,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,3734,2916,Incarnate Word,Southland,fcs,48,14,7,7,20,,,2377,McNeese,Southland,fcs,20,0,10,3,7,0.001781422640119712,,,2.1944819034,,,0.9982185773598803
401445803,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,5689,33,Colby,NESCAC,iii,,,,,,,,121,Bates College,NESCAC,iii,,,,,,,,,,,,
401426578,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,false,,3796,98,Western Kentucky,Conference USA,fbs,27,7,10,3,7,1844,1808,2653,Troy,Sun Belt,fbs,34,10,3,7,14,0.9229022282445632,1372,1408,7.2257283546,,,0.07709777175543672
401426340,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,3625,2032,Arkansas State,Sun Belt,fbs,45,10,14,14,7,1246,1274,2433,Louisiana Monroe,Sun Belt,fbs,28,7,7,7,7,0.04537226388415172,1115,1087,4.6841668199,,,0.9546277361158483
401431554,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,false,,3770,308,Ashland,Great Midwest Athletic,ii,,,,,,,,2886,Northwood (MI),Great Midwest Athletic,ii,,,,,,,,,,,,
401426337,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,3654,324,Coastal Carolina,Sun Belt,fbs,34,7,0,7,20,1676,1670,290,Georgia Southern,Sun Belt,fbs,30,0,7,10,13,0.21628211870355885,1398,1404,8.5452407899,,,0.7837178812964412
401435349,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,5834,2171,Denison,North Coast,iii,,,,,,,,83,DePauw,North Coast,iii,,,,,,,,,,,,
401403903,2022,5,regular,2022-10-01T23:00:00.000Z,false,false,true,,3785,2,Auburn,SEC,fbs,17,7,10,0,0,1559,1554,99,LSU,SEC,fbs,21,0,14,7,0,0.3282155353197296,1643,1648,8.5646328777,,,0.6717844646802704
401415230,2022,5,regular,2022-10-01T23:30:00.000Z,false,false,true,,3984,2751,Wyoming,Mountain West,fbs,16,3,7,6,0,1405,1361,23,San José State,Mountain West,fbs,33,2,17,7,7,0.962887594917217,1430,1474,3.7966014857,,,0.037112405082783045
401403907,2022,5,regular,2022-10-01T23:30:00.000Z,false,false,true,,3838,142,Missouri,SEC,fbs,22,3,13,3,3,1411,1427,61,Georgia,SEC,fbs,26,0,6,6,14,0.9954569445458843,2090,2074,6.6931253744,,,0.00454305545411573
401411126,2022,5,regular,2022-10-01T23:30:00.000Z,false,false,true,,3982,150,Duke,ACC,fbs,38,14,7,7,10,1261,1319,258,Virginia,ACC,fbs,17,0,7,3,7,0.004178100045832633,1481,1423,3.0606932376,,,0.9958218999541674
401404087,2022,5,regular,2022-10-01T23:30:00.000Z,false,false,true,,3910,251,Texas,Big 12,fbs,38,14,14,7,3,1742,1767,277,West Virginia,Big 12,fbs,20,0,7,0,13,0.001343498963360945,1493,1468,2.5785580804,,,0.998656501036639
401426577,2022,5,regular,2022-10-01T23:30:00.000Z,false,false,true,,3895,242,Rice,Conference USA,fbs,28,7,0,14,7,1211,1225,5,UAB,Conference USA,fbs,24,7,10,7,0,0.5445671700646476,1556,1542,6.5030702865,,,0.4554328299353524
401411125,2022,5,regular,2022-10-01T23:30:00.000Z,false,false,true,,3836,228,Clemson,ACC,fbs,30,3,10,7,10,1809,1818,152,NC State,ACC,fbs,20,3,7,3,7,0.04061881678074741,1659,1650,5.3471325493,,,0.9593811832192526
401405102,2022,5,regular,2022-10-01T23:30:00.000Z,false,false,true,,3834,158,Nebraska,Big Ten,fbs,35,7,14,0,14,1523,1540,84,Indiana,Big Ten,fbs,21,0,21,0,0,0.006182309914825046,1336,1319,8.0410791836,,,0.993817690085175
401418830,2022,5,regular,2022-10-01T23:30:00.000Z,false,false,true,,3744,2287,Illinois State,MVFC,fcs,14,0,0,7,7,,,79,Southern Illinois,MVFC,fcs,19,0,19,0,0,0.865952111513694,,,4.6109209925,,,0.13404788848630597
401431908,2022,5,regular,2022-10-02T00:00:00.000Z,false,false,true,,5884,2704,West Texas A&M,Lone Star,ii,28,9,7,3,9,,,110243,University of Texas of the Permian Basin,Lone Star,ii,27,0,14,10,3,,,,,,,
401431512,2022,5,regular,2022-10-02T00:00:00.000Z,false,false,true,,3609,2402,Missouri S&T,Great Lakes,ii,,,,,,,,2825,Quincy,Great Lakes,ii,,,,,,,,,,,,
401431594,2022,5,regular,2022-10-02T00:00:00.000Z,false,false,false,,5938,2201,Eastern New Mexico,Lone Star,ii,,,,,,,,2120,Central Washington,Lone Star,ii,,,,,,,,,,,,
401431930,2022,5,regular,2022-10-02T00:00:00.000Z,false,false,true,,6057,2438,Nebraska-Kearney,Mid America,ii,,,,,,,,2231,Fort Hays State,Mid America,ii,,,,,,,,,,,,
401431896,2022,5,regular,2022-10-02T00:00:00.000Z,false,false,true,,3633,2703,Western New Mexico,Lone Star,ii,,,,,,,,2395,Midwestern State,Lone Star,ii,,,,,,,,,,,,
401411129,2022,5,regular,2022-10-02T00:00:00.000Z,false,false,true,,3752,221,Pittsburgh,ACC,fbs,21,0,7,0,14,1695,1666,59,Georgia Tech,ACC,fbs,26,3,3,3,17,0.041553269505346546,1235,1264,6.1460908723,,,0.9584467304946535
401413227,2022,5,regular,2022-10-02T00:00:00.000Z,false,false,true,,1027,13,Cal Poly,Big Sky,fcs,21,0,0,7,14,,,16,Sacramento State,Big Sky,fcs,49,7,14,14,14,0.9984586691793541,,,0.7883391624,,,0.0015413308206459447
401433089,2022,5,regular,2022-10-02T00:00:00.000Z,false,false,true,,5882,11,Colorado Mesa,Rocky Mountain,ii,,,,,,,,2714,Western State,Rocky Mountain,ii,,,,,,,,,,,,
401433074,2022,5,regular,2022-10-02T00:00:00.000Z,false,false,true,,3860,613,South Dakota Mines,Rocky Mountain,ii,17,7,3,0,7,,,2069,Black Hills State,Rocky Mountain,ii,24,0,10,7,7,,,,,,Black Hills Brawl,
401431023,2022,5,regular,2022-10-02T00:00:00.000Z,false,true,false,,,123086,North American University,,,17,0,3,7,7,,,2639,Texas Lutheran,American Southwest,iii,45,21,7,7,10,,,,,,,
401426574,2022,5,regular,2022-10-02T00:00:00.000Z,false,false,false,,3601,166,New Mexico State,FBS Independents,fbs,7,0,7,0,0,1093,1047,2229,Florida International,Conference USA,fbs,21,7,14,0,0,0.9961086597508733,890,936,3.8360071997,,,0.0038913402491266985
401418785,2022,5,regular,2022-10-02T01:00:00.000Z,false,false,true,,3745,3101,Utah Tech,Western Athletic,fcs,10,3,7,0,0,,,2000,Abilene Christian,Western Athletic,fcs,26,0,6,7,13,0.6745849859675022,,,8.4745740702,,,0.32541501403249784
